price,brand,ram,ram_type,display_size,display_type,resolution,screen_rate,screen_panel,length,width,height,cpu_brand,gpu_brand,ssd,os,weight,cpu_point,gpu_point,features
1899.0,HP,64.0,DDR5,17.3,FHD,1920 x 1080,144.0,IPS,397.25,262.12,27.0,INTEL,NVIDIA,512.0,WINDOWS,2.79,15486.0,,FINGERPRINT READER
2169.0,ACER,64.0,DDR5,15.6,FHD,1920 x 1080,165.0,IPS,359.4,276.4,25.9,INTEL,NVIDIA,4000.0,WINDOWS,2.5,15486.0,8864.0,FINGERPRINT READER
2229.0,MSI,64.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,358.0,267.0,23.4,INTEL,NVIDIA,2000.0,WINDOWS,2.38,12390.0,10741.0,FINGERPRINT READER
4044.0,MSI,32.0,DDR4,15.6,FHD,1920 x 1080,240.0,IPS,357.0,247.0,19.0,AMD,AMD,4000.0,WINDOWS,1.9,12472.0,9521.0,FINGERPRINT READER
1000.0,DELL,32.0,DDR4,15.6,HD,1366 x 768,,TN,358.5,235.56,17.5,AMD,AMD,256.0,WINDOWS,1.71,2901.0,691.0,FINGERPRINT READER
1034.99,LENOVO,40.0,DDR4,15.6,FHD,1920 x 1080,,IPS,365.0,240.0,18.9,INTEL,INTEL,256.0,WINDOWS,1.7,7916.0,1097.0,FINGERPRINT READER
5939.99,ASUS,64.0,DDR5,17.3,QHD,2560 x 1440,240.0,IPS,395.0,282.0,23.4,AMD,NVIDIA,8000.0,WINDOWS,2.8,34357.0,10610.0,FINGERPRINT READER
1479.99,DELL,24.0,DDR4,16.0,WUXGA,1920 x 1200,,IPS,356.78,251.9,15.67,INTEL,NVIDIA,1000.0,WINDOWS,1.97,9933.0,2814.0,FINGERPRINT READER
2835.0,ASUS,32.0,DDR4,17.3,FHD,1920 x 1080,144.0,IPS,399.0,268.0,22.1,AMD,NVIDIA,8000.0,WINDOWS,2.6,,4970.0,FINGERPRINT READER
2645.0,ASUS,16.0,DDR4,17.3,FHD,1920 x 1080,144.0,IPS,399.0,268.0,22.1,AMD,NVIDIA,8000.0,WINDOWS,2.6,,4970.0,FINGERPRINT READER
3984.99,ASUS,32.0,DDR5,16.0,QHD,2560 x 1600,240.0,IPS,355.0,266.0,20.5,AMD,NVIDIA,4000.0,WINDOWS,2.67,34357.0,,FINGERPRINT READER
1744.18,HP,16.0,DDR5,16.0,WUXGA,1920 x 1200,,IPS,358.64,250.95,19.0,INTEL,INTEL,256.0,WINDOWS,1.72,,1097.0,FINGERPRINT READER
658.88,LENOVO,8.0,DDR4,15.6,FHD,1920 x 1080,,IPS,359.2,236.5,19.9,AMD,AMD,256.0,WINDOWS,1.63,7983.0,914.0,WEB CAMERA
1129.99,HP,64.0,DDR4,15.6,HD,1366 x 768,,TN,358.0,242.0,17.9,INTEL,INTEL,512.0,WINDOWS,1.7,,1097.0,WEB CAMERA
2929.99,HP,64.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.0,242.0,17.9,INTEL,INTEL,8000.0,WINDOWS,1.7,9933.0,1435.0,FINGERPRINT READER
1219.99,HP,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.0,242.0,17.9,INTEL,INTEL,2000.0,WINDOWS,1.7,9933.0,1435.0,FINGERPRINT READER
2689.99,HP,32.0,DDR4,15.6,HD,1366 x 768,,TN,358.5,242.0,19.9,INTEL,INTEL,8000.0,WINDOWS,1.75,5125.0,1435.0,FINGERPRINT READER
1089.99,HP,16.0,DDR4,15.6,HD,1366 x 768,,TN,358.5,242.0,19.9,INTEL,INTEL,512.0,WINDOWS,1.75,5125.0,1435.0,FINGERPRINT READER
2994.0,ASUS,32.0,DDR4,15.6,FHD,1920 x 1080,300.0,IPS,355.0,260.0,22.6,AMD,NVIDIA,1000.0,WINDOWS,2.3,13081.0,11441.0,FINGERPRINT READER
799.0,ACER,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,363.4,255.0,23.9,INTEL,NVIDIA,512.0,WINDOWS,2.3,4666.0,,FINGERPRINT READER
3969.0,HP,32.0,DDR4,15.6,HD,1366 x 768,,TN,358.5,242.0,19.9,INTEL,INTEL,8000.0,WINDOWS,1.75,5002.0,1097.0,FINGERPRINT READER
939.99,HP,64.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.5,242.0,19.9,INTEL,INTEL,512.0,WINDOWS,1.75,5125.0,1435.0,FINGERPRINT READER
1219.0,HP,32.0,DDR4,17.3,FHD,1920 x 1080,,IPS,400.0,257.8,20.6,INTEL,INTEL,1000.0,WINDOWS,2.05,7885.0,1435.0,FINGERPRINT READER
1519.0,LENOVO,32.0,DDR4,15.6,FHD,1920 x 1080,,IPS,366.5,250.0,21.0,AMD,AMD,256.0,WINDOWS,1.98,,746.0,FINGERPRINT READER
889.0,HP,64.0,DDR4,15.6,FHD,1920 x 1080,,IPS,359.4,233.9,19.9,AMD,AMD,1000.0,WINDOWS,1.74,7983.0,914.0,WEB CAMERA
999.0,DELL,64.0,DDR4,15.6,FHD,1920 x 1080,,IPS,361.0,240.9,18.0,INTEL,INTEL,2000.0,WINDOWS,1.79,5002.0,1097.0,FINGERPRINT READER
1149.99,HP,32.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.5,242.0,19.9,INTEL,INTEL,1000.0,WINDOWS,1.75,5002.0,1097.0,FINGERPRINT READER
1354.99,HP,64.0,DDR4,15.6,HD,1366 x 768,,TN,358.5,242.0,19.9,INTEL,INTEL,512.0,WINDOWS,1.75,5125.0,1435.0,FINGERPRINT READER
7719.99,ASUS,64.0,DDR5,16.0,QHD,2560 x 1600,240.0,IPS,355.0,266.0,20.5,AMD,NVIDIA,8000.0,WINDOWS,2.67,34357.0,,FINGERPRINT READER
399.0,HP,8.0,DDR4,15.6,HD,1366 x 768,,TN,358.5,242.0,19.9,INTEL,INTEL,256.0,WINDOWS,1.75,,148.0,FINGERPRINT READER
1549.99,ASUS,16.0,DDR4,16.0,WQUXGA,3840 x 2400,,OLED,358.4,247.7,19.9,INTEL,INTEL,512.0,WINDOWS,1.88,15486.0,1435.0,FINGERPRINT READER
1414.0,ASUS,20.0,DDR4,17.3,HD+,1600 x 900,,TN,406.9,256.0,19.9,INTEL,INTEL,2000.0,WINDOWS,2.3,3240.0,425.0,FINGERPRINT READER
1139.99,HP,8.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.5,242.0,19.9,INTEL,INTEL,256.0,WINDOWS,1.75,5002.0,1097.0,FINGERPRINT READER
2129.99,HP,64.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.5,242.0,19.9,INTEL,INTEL,1000.0,WINDOWS,1.75,5002.0,1097.0,FINGERPRINT READER
889.99,LENOVO,16.0,DDR4,14.0,FHD,1920 x 1080,,IPS,324.0,220.7,17.9,AMD,AMD,2000.0,WINDOWS,1.64,8919.0,1129.0,WEB CAMERA
2714.99,MSI,32.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.1,259.08,24.89,INTEL,NVIDIA,1000.0,WINDOWS,2.1,12390.0,5294.0,FINGERPRINT READER
1710.0,ASUS,12.0,DDR4,14.0,FHD,1920 x 1080,,IPS,324.0,220.0,18.2,AMD,AMD,2000.0,WINDOWS,1.5,7135.0,914.0,FINGERPRINT READER
2254.99,ASUS,24.0,DDR4,16.0,WQUXGA,3840 x 2400,,OLED,358.4,247.7,19.9,INTEL,INTEL,4000.0,WINDOWS,1.88,15486.0,1435.0,FINGERPRINT READER
1619.99,MSI,32.0,DDR4,17.3,FHD,1920 x 1080,360.0,IPS,398.0,273.0,24.2,INTEL,NVIDIA,2000.0,WINDOWS,2.66,15486.0,,FINGERPRINT READER
879.0,LENOVO,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,357.0,235.0,18.9,INTEL,INTEL,256.0,WINDOWS,1.7,7885.0,1435.0,FINGERPRINT READER
2599.99,HP,64.0,DDR5,17.3,QHD,2560 x 1440,165.0,IPS,397.25,262.12,27.0,INTEL,NVIDIA,2000.0,WINDOWS,2.79,21144.0,,FINGERPRINT READER
1409.0,MSI,16.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,359.0,249.0,24.9,INTEL,NVIDIA,1000.0,WINDOWS,2.25,12390.0,4713.0,FINGERPRINT READER
1499.0,HP,64.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.9,229.1,18.54,INTEL,INTEL,2000.0,WINDOWS,1.7,7916.0,1097.0,WEB CAMERA
1799.99,DELL,64.0,DDR4,14.0,FHD+,1920 x 1200,,IPS,314.0,227.5,15.7,INTEL,INTEL,4000.0,WINDOWS,1.55,7885.0,1435.0,FINGERPRINT READER
1635.0,HP,32.0,DDR4,15.6,HD,1366 x 768,,TN,358.5,242.0,19.9,INTEL,INTEL,1000.0,WINDOWS,1.75,5002.0,1097.0,WEB CAMERA
1999.99,ASUS,16.0,LPDDR5,13.4,FHD+,1920 x 1200,120.0,IPS,299.0,222.0,15.8,AMD,NVIDIA,1000.0,WINDOWS,1.3,14300.0,4334.0,FINGERPRINT READER
2599.0,MSI,32.0,DDR5,15.6,QHD,2560 x 1440,240.0,IPS,358.0,267.0,23.4,INTEL,NVIDIA,1000.0,WINDOWS,2.38,15486.0,12769.0,FINGERPRINT READER
1549.0,HP,32.0,DDR4,17.3,FHD,1920 x 1080,,IPS,398.27,259.08,19.55,INTEL,INTEL,1000.0,WINDOWS,2.49,9933.0,1435.0,WEB CAMERA
779.0,HP,8.0,DDR4,17.3,FHD,1920 x 1080,,IPS,400.0,257.8,20.6,INTEL,INTEL,512.0,WINDOWS,2.05,5002.0,1097.0,WEB CAMERA
1649.0,HP,16.0,DDR4,17.3,HD+,1600 x 900,,TN,400.0,257.8,20.6,INTEL,INTEL,1000.0,WINDOWS,2.05,5125.0,1435.0,FINGERPRINT READER
169.99,DELL,4.0,LPDDR4X,11.6,HD,1366 x 768,,TN,303.9,207.9,20.75,INTEL,INTEL,32.0,CHROME OS,1.28,977.0,470.0,FINGERPRINT READER
949.99,DELL,32.0,DDR4,15.6,FHD,1920 x 1080,,IPS,363.9,249.0,18.0,AMD,AMD,1000.0,WINDOWS,1.96,1839.0,451.0,FINGERPRINT READER
1299.99,DELL,16.0,DDR4,16.0,WUXGA,1920 x 1200,,IPS,356.78,251.88,15.9,INTEL,INTEL,2000.0,WINDOWS,2.06,9933.0,1435.0,FINGERPRINT READER
5709.99,HP,64.0,DDR5,17.3,QHD,2560 x 1440,240.0,IPS,397.25,262.12,27.0,INTEL,NVIDIA,4000.0,WINDOWS,2.79,27070.0,,FINGERPRINT READER
1529.99,MSI,32.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,359.0,249.0,24.9,INTEL,NVIDIA,2000.0,WINDOWS,2.25,13001.0,8290.0,FINGERPRINT READER
899.0,HP,32.0,DDR4,15.6,FHD,1920 x 1080,,IPS,357.8,230.1,18.7,INTEL,INTEL,2000.0,WINDOWS,1.8,5002.0,1097.0,FINGERPRINT READER
1449.0,MSI,24.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,359.0,249.0,24.9,INTEL,NVIDIA,1000.0,WINDOWS,2.25,13001.0,8290.0,FINGERPRINT READER
959.99,DELL,20.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.5,235.56,17.5,INTEL,INTEL,512.0,WINDOWS,1.73,5125.0,1435.0,WEB CAMERA
939.99,LENOVO,16.0,LPDDR4X,16.0,QHD+,2560 x 1600,,IPS,357.8,253.9,18.7,INTEL,INTEL,1000.0,WINDOWS,2.1,7885.0,1435.0,FINGERPRINT READER
1899.0,ASUS,32.0,DDR4,15.6,FHD,1920 x 1080,300.0,IPS,355.0,260.0,22.6,AMD,NVIDIA,1000.0,WINDOWS,2.3,13081.0,11441.0,FINGERPRINT READER
1039.99,HP,32.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.0,242.0,17.9,INTEL,INTEL,512.0,WINDOWS,1.7,5125.0,1435.0,FINGERPRINT READER
3449.99,MSI,32.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.1,259.08,24.89,INTEL,NVIDIA,256.0,WINDOWS,2.1,12390.0,5294.0,FINGERPRINT READER
834.99,HP,8.0,DDR4,13.3,WUXGA,1920 x 1200,,IPS,297.0,209.0,16.9,AMD,AMD,512.0,WINDOWS,0.99,7983.0,914.0,WEB CAMERA
1803.05,LENOVO,16.0,DDR5,16.0,WQXGA,2560 x 1600,165.0,IPS,359.5,253.8,17.7,INTEL,NVIDIA,512.0,WINDOWS,1.81,15486.0,4277.0,FINGERPRINT READER
929.99,LENOVO,16.0,LPDDR5,16.0,WUXGA,1920 x 1200,,IPS,356.0,215.0,16.9,AMD,AMD,512.0,WINDOWS,1.89,,1129.0,FINGERPRINT READER
1359.99,ASUS,16.0,DDR5,17.3,FHD,1920 x 1080,144.0,IPS,395.0,264.0,22.9,AMD,NVIDIA,1000.0,WINDOWS,2.6,13862.0,8530.0,FINGERPRINT READER
2019.99,MSI,32.0,DDR5,15.6,FHD,1920 x 1080,144.0,IPS,359.0,259.0,24.9,INTEL,NVIDIA,1000.0,WINDOWS,2.25,13001.0,12022.0,FINGERPRINT READER
639.99,HP,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.5,242.0,17.9,AMD,AMD,1000.0,WINDOWS,1.74,7138.0,914.0,FINGERPRINT READER
1249.0,ASUS,16.0,DDR5,14.0,WQXGA,2560 x 1600,120.0,IPS,312.0,227.0,18.5,AMD,AMD,512.0,WINDOWS,1.65,14300.0,8264.0,FINGERPRINT READER
1899.99,ACER,64.0,DDR4,16.0,WQXGA,2560 x 1600,165.0,IPS,358.14,261.62,19.81,INTEL,NVIDIA,4000.0,WINDOWS,2.44,12390.0,8290.0,FINGERPRINT READER
499.0,LENOVO,12.0,DDR4,14.0,FHD,1920 x 1080,,TN,327.1,241.0,19.9,INTEL,INTEL,1000.0,WINDOWS,1.5,5002.0,1097.0,FINGERPRINT READER
1099.0,HP,64.0,DDR4,14.0,FHD,1920 x 1080,,IPS,323.0,214.6,17.9,INTEL,INTEL,2000.0,WINDOWS,1.35,5002.0,1097.0,FINGERPRINT READER
2425.0,HP,64.0,DDR5,16.1,FHD,1920 x 1080,,IPS,369.06,247.9,23.0,INTEL,NVIDIA,1000.0,WINDOWS,2.41,15486.0,,FINGERPRINT READER
739.0,HP,32.0,DDR4,15.6,HD,1366 x 768,,TN,358.5,242.0,19.9,INTEL,INTEL,512.0,WINDOWS,1.75,5002.0,1097.0,FINGERPRINT READER
3959.99,HP,64.0,DDR5,17.3,QHD,2560 x 1440,240.0,IPS,397.25,262.12,27.0,INTEL,NVIDIA,512.0,WINDOWS,2.79,27070.0,,FINGERPRINT READER
1899.99,ACER,32.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,353.0,254.0,19.8,INTEL,NVIDIA,2000.0,WINDOWS,2.0,12390.0,8290.0,FINGERPRINT READER
1264.99,LENOVO,36.0,DDR4,14.0,FHD,1920 x 1080,,IPS,324.2,215.7,19.9,AMD,AMD,512.0,WINDOWS,1.41,7135.0,914.0,FINGERPRINT READER
1499.99,LENOVO,16.0,DDR4,17.3,FHD,1920 x 1080,144.0,IPS,398.6,290.0,24.3,INTEL,NVIDIA,512.0,WINDOWS,2.98,12390.0,5936.0,FINGERPRINT READER
699.99,DELL,20.0,DDR4,15.6,FHD,1920 x 1080,,IPS,363.9,249.0,18.0,AMD,AMD,512.0,WINDOWS,1.96,1839.0,451.0,FINGERPRINT READER
1429.0,ASUS,64.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,354.9,259.9,22.9,AMD,NVIDIA,2000.0,WINDOWS,2.3,,8841.0,FINGERPRINT READER
669.0,HP,16.0,DDR4,15.6,HD,1366 x 768,,TN,358.5,242.0,17.9,INTEL,INTEL,1000.0,WINDOWS,1.74,5002.0,1097.0,WEB CAMERA
759.0,LENOVO,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,365.0,240.0,18.9,AMD,AMD,512.0,WINDOWS,1.78,7983.0,914.0,WEB CAMERA
1289.99,HP,32.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.0,242.0,17.9,INTEL,INTEL,2000.0,WINDOWS,1.7,5125.0,1435.0,WEB CAMERA
2069.0,HP,64.0,DDR4,17.3,HD+,1600 x 900,,TN,400.0,257.8,20.6,INTEL,INTEL,512.0,WINDOWS,2.05,5125.0,1435.0,WEB CAMERA
1039.99,HP,32.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.0,242.0,17.9,INTEL,INTEL,512.0,WINDOWS,1.7,5125.0,1435.0,WEB CAMERA
569.99,ACER,12.0,DDR4,17.3,FHD,1920 x 1080,,IPS,403.5,263.7,20.9,INTEL,INTEL,256.0,WINDOWS,2.5,3056.0,,WEB CAMERA
1569.0,HP,32.0,DDR4,14.0,HD,1366 x 768,,TN,324.0,225.0,17.9,AMD,AMD,2000.0,WINDOWS,1.46,940.0,451.0,WEB CAMERA
3589.99,MSI,32.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.1,259.08,24.89,INTEL,INTEL,2000.0,WINDOWS,2.1,12390.0,,WEB CAMERA
2605.0,ASUS,40.0,DDR5,14.0,WQXGA,2560 x 1600,120.0,IPS,312.0,227.0,18.5,AMD,AMD,2000.0,WINDOWS,1.65,14300.0,,FINGERPRINT READER
1199.0,HP,32.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.9,229.1,18.54,INTEL,INTEL,2000.0,WINDOWS,1.7,7885.0,1435.0,WEB CAMERA
798.98,ASUS,8.0,LPDDR4X,14.0,FHD,1920 x 1080,,IPS,319.0,210.0,14.3,AMD,AMD,512.0,WINDOWS,1.13,9513.0,1076.0,WEB CAMERA
759.99,DELL,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.5,235.56,17.5,INTEL,INTEL,512.0,WINDOWS,1.73,5002.0,1097.0,WEB CAMERA
649.99,ACER,8.0,DDR4,15.6,FHD,1920 x 1080,,IPS,362.9,237.8,17.9,INTEL,INTEL,256.0,WINDOWS,1.77,7916.0,1097.0,FINGERPRINT READER
4279.0,HP,32.0,DDR4,15.6,FHD,1920 x 1080,,IPS,360.1,233.9,17.8,INTEL,INTEL,8000.0,WINDOWS,1.75,5125.0,1435.0,FINGERPRINT READER
1119.99,LENOVO,40.0,DDR4,15.6,FHD,1920 x 1080,,IPS,365.0,240.0,18.9,INTEL,INTEL,512.0,WINDOWS,1.7,7916.0,1097.0,WEB CAMERA
1989.39,ASUS,64.0,DDR4,15.6,FHD,1920 x 1080,300.0,IPS,355.0,260.0,22.6,AMD,NVIDIA,2000.0,WINDOWS,2.3,13081.0,11441.0,FINGERPRINT READER
6279.99,ASUS,64.0,DDR5,16.0,WQXGA,2560 x 1600,240.0,IPS,354.0,264.0,22.6,INTEL,NVIDIA,8000.0,WINDOWS,2.5,30647.0,19414.0,FINGERPRINT READER
7279.0,ASUS,24.0,DDR4,15.6,FHD,1920 x 1080,240.0,IPS,360.0,252.0,19.9,INTEL,NVIDIA,8000.0,WINDOWS,2.0,6570.0,8107.0,FINGERPRINT READER
1229.99,HP,32.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.5,242.0,19.9,INTEL,INTEL,2000.0,WINDOWS,1.75,5125.0,1435.0,FINGERPRINT READER
2489.0,HP,64.0,DDR4,15.6,HD,1366 x 768,,TN,358.5,242.0,19.9,INTEL,INTEL,2000.0,WINDOWS,1.75,5002.0,1097.0,FINGERPRINT READER
799.0,LENOVO,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,359.2,236.5,19.9,INTEL,INTEL,512.0,WINDOWS,1.63,7916.0,1097.0,FINGERPRINT READER
619.0,HP,32.0,DDR4,15.6,FHD,1920 x 1080,,IPS,360.1,233.9,17.8,AMD,AMD,1000.0,WINDOWS,1.75,7983.0,914.0,WEB CAMERA
692.99,ASUS,8.0,LPDDR5,14.0,2.8K,2880 x 1800,90.0,OLED,313.6,220.6,16.9,INTEL,INTEL,512.0,WINDOWS,1.39,9469.0,1097.0,FINGERPRINT READER
869.0,HP,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,359.91,253.96,18.54,INTEL,INTEL,512.0,WINDOWS,1.59,,1435.0,WEB CAMERA
719.0,LENOVO,12.0,DDR4,14.0,FHD,1920 x 1080,,TN,324.2,215.7,19.9,INTEL,INTEL,2000.0,WINDOWS,1.41,5125.0,1435.0,FINGERPRINT READER
1170.15,ACER,16.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,360.4,271.1,25.9,INTEL,NVIDIA,512.0,WINDOWS,2.5,12159.0,5936.0,FINGERPRINT READER
1134.99,HP,8.0,DDR4,17.3,HD+,1600 x 900,,TN,400.7,257.8,19.9,AMD,AMD,2000.0,WINDOWS,2.38,7983.0,914.0,FINGERPRINT READER
1049.0,ACER,12.0,DDR4,17.3,FHD,1920 x 1080,,IPS,403.5,263.7,19.9,INTEL,INTEL,256.0,WINDOWS,2.6,5125.0,1435.0,FINGERPRINT READER
1299.99,HP,64.0,DDR4,15.6,FHD,1920 x 1080,,IPS,359.4,233.9,19.9,INTEL,INTEL,2000.0,WINDOWS,1.74,7916.0,1097.0,WEB CAMERA
1765.0,ASUS,32.0,DDR4,17.3,FHD,1920 x 1080,144.0,IPS,399.0,268.0,22.1,AMD,NVIDIA,4000.0,WINDOWS,2.6,,4970.0,FINGERPRINT READER
1859.0,HP,16.0,DDR4,16.1,FHD,1920 x 1080,144.0,IPS,369.06,245.11,22.6,AMD,NVIDIA,512.0,WINDOWS,2.3,12472.0,4713.0,FINGERPRINT READER
2639.0,HP,16.0,DDR4,16.1,FHD,1920 x 1080,144.0,IPS,369.06,245.11,22.6,AMD,NVIDIA,2000.0,WINDOWS,2.3,12472.0,4713.0,FINGERPRINT READER
695.99,ACER,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,362.9,237.8,17.9,AMD,AMD,512.0,WINDOWS,1.77,10523.0,1129.0,FINGERPRINT READER
1694.0,MSI,16.0,DDR4,17.3,FHD,1920 x 1080,144.0,IPS,398.0,273.0,25.2,INTEL,NVIDIA,512.0,WINDOWS,2.6,15486.0,8290.0,FINGERPRINT READER
429.0,DELL,8.0,DDR4,14.0,FHD,1920 x 1080,,IPS,328.7,239.5,18.1,INTEL,INTEL,256.0,WINDOWS,1.64,3056.0,,FINGERPRINT READER
1209.0,LENOVO,8.0,DDR4,14.0,FHD,1920 x 1080,,IPS,329.0,227.0,17.9,INTEL,INTEL,256.0,WINDOWS,1.47,5002.0,1097.0,FINGERPRINT READER
1744.0,MSI,16.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,359.0,249.0,24.9,INTEL,NVIDIA,2000.0,WINDOWS,2.25,12390.0,5232.0,FINGERPRINT READER
1249.99,HP,8.0,LPDDR4X,13.5,WUXGA+,1920 x 1280,,IPS,293.8,220.1,16.9,INTEL,INTEL,512.0,WINDOWS,1.36,7916.0,1435.0,FINGERPRINT READER
1199.99,LENOVO,16.0,LPDDR4X,14.0,2.2K,2240 x 1400,,IPS,313.1,224.9,17.4,INTEL,INTEL,2000.0,WINDOWS,1.63,7885.0,1435.0,FINGERPRINT READER
1126.0,HP,8.0,DDR4,15.6,FHD,1920 x 1080,,IPS,359.15,233.68,19.81,INTEL,INTEL,256.0,WINDOWS,1.78,7779.0,1097.0,WEB CAMERA
3959.0,AORUS,64.0,DDR4,15.6,FHD,1920 x 1080,300.0,IPS,357.0,244.0,27.0,INTEL,NVIDIA,4000.0,WINDOWS,2.2,12390.0,10633.0,FINGERPRINT READER
1584.0,ASUS,32.0,DDR5,15.6,FHD,1920 x 1080,144.0,IPS,354.0,251.0,22.4,AMD,NVIDIA,2000.0,WINDOWS,2.2,13862.0,8530.0,FINGERPRINT READER
699.0,HP,16.0,DDR4,15.6,HD,1366 x 768,,TN,358.0,242.0,17.9,INTEL,INTEL,2000.0,WINDOWS,1.7,3056.0,,WEB CAMERA
2469.0,HP,64.0,DDR4,17.3,HD+,1600 x 900,,TN,400.7,257.8,19.9,AMD,AMD,2000.0,WINDOWS,2.38,7135.0,914.0,FINGERPRINT READER
1349.99,DELL,64.0,DDR4,14.0,FHD+,1920 x 1200,,IPS,314.0,227.5,15.7,AMD,AMD,2000.0,WINDOWS,1.55,7983.0,914.0,FINGERPRINT READER
949.99,DELL,32.0,DDR4,14.0,FHD+,1920 x 1200,,IPS,314.0,227.5,15.7,AMD,AMD,512.0,WINDOWS,1.55,7983.0,914.0,FINGERPRINT READER
1699.0,ACER,16.0,DDR5,15.6,FHD,1920 x 1080,165.0,IPS,359.4,276.4,25.9,INTEL,NVIDIA,1000.0,WINDOWS,2.5,15486.0,8864.0,FINGERPRINT READER
1064.0,HP,8.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.5,242.0,19.9,INTEL,INTEL,1000.0,WINDOWS,1.75,5002.0,1097.0,FINGERPRINT READER
2419.0,HP,64.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.5,242.0,19.9,INTEL,INTEL,2000.0,WINDOWS,1.75,5002.0,1097.0,FINGERPRINT READER
1259.99,DELL,32.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.5,235.56,17.5,INTEL,INTEL,2000.0,WINDOWS,1.73,5125.0,1435.0,WEB CAMERA
1159.99,HP,64.0,DDR4,15.6,HD,1366 x 768,,TN,358.0,242.0,17.9,INTEL,INTEL,2000.0,WINDOWS,1.7,,1097.0,WEB CAMERA
2844.0,ASUS,64.0,DDR5,18.0,WQXGA,2560 x 1600,240.0,IPS,399.0,294.0,23.1,INTEL,NVIDIA,2000.0,WINDOWS,3.0,30647.0,11933.0,FINGERPRINT READER
3909.0,ASUS,32.0,DDR5,15.6,QHD,2560 x 1440,240.0,IPS,354.0,259.0,22.6,INTEL,NVIDIA,1000.0,WINDOWS,2.4,16894.0,12769.0,FINGERPRINT READER
799.0,MSI,16.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,359.0,254.0,21.7,INTEL,INTEL,1000.0,WINDOWS,1.86,9525.0,3881.0,FINGERPRINT READER
1359.0,LENOVO,32.0,DDR4,14.0,FHD,1920 x 1080,,IPS,331.0,235.0,20.4,AMD,AMD,256.0,WINDOWS,1.61,,746.0,FINGERPRINT READER
3129.0,HP,32.0,DDR5,17.3,QHD,2560 x 1440,165.0,IPS,397.25,262.12,27.0,INTEL,NVIDIA,2000.0,WINDOWS,2.79,27070.0,,FINGERPRINT READER
7629.0,ASUS,64.0,DDR5,15.6,FHD,1920 x 1080,144.0,IPS,354.0,251.0,19.9,INTEL,NVIDIA,8000.0,WINDOWS,2.0,13001.0,,FINGERPRINT READER
1979.0,HP,64.0,DDR4,14.0,FHD,1920 x 1080,,IPS,326.3,214.7,17.9,AMD,AMD,2000.0,WINDOWS,1.33,,746.0,FINGERPRINT READER
1395.0,DELL,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,357.7,229.75,17.73,INTEL,INTEL,256.0,WINDOWS,1.54,8093.0,1097.0,FINGERPRINT READER
729.99,LENOVO,8.0,DDR4,14.0,FHD,1920 x 1080,,IPS,324.0,220.7,17.9,AMD,AMD,256.0,WINDOWS,1.64,8919.0,1129.0,WEB CAMERA
999.99,DELL,32.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.5,235.56,17.5,INTEL,INTEL,1000.0,WINDOWS,1.73,3240.0,425.0,FINGERPRINT READER
1450.0,LENOVO,16.0,DDR5,15.6,QHD,2560 x 1440,165.0,IPS,359.0,262.0,19.9,AMD,NVIDIA,2000.0,WINDOWS,2.4,14193.0,8864.0,FINGERPRINT READER
1178.95,HP,8.0,DDR4,14.0,FHD,1920 x 1080,,IPS,326.3,214.7,17.9,INTEL,INTEL,512.0,WINDOWS,1.33,,378.0,FINGERPRINT READER
